,AIRLINE,ARRIVAL_DELAY
8006,OO,-10.0
8007,OO,31.0
8008,OO,-3.0
8009,UA,-22.0
8010,US,-18.0
8011,UA,-14.0
8012,WN,6.0
8013,WN,4.0
8014,WN,34.0
8015,WN,2.0
8016,WN,-5.0
8017,WN,-7.0
8018,WN,24.0
8019,WN,-2.0
8020,WN,-13.0
8021,WN,-8.0
8022,WN,14.0
8023,WN,-31.0
8024,WN,-2.0
8025,WN,10.0
8026,WN,145.0
8027,WN,-13.0
8028,WN,8.0
8029,UA,-26.0
8030,UA,-19.0
8031,UA,5.0
8032,US,-21.0
8033,AA,13.0
8034,AA,0.0
8035,AA,-13.0
8036,AA,-2.0
8037,AA,3.0
8038,AS,-10.0
8039,AS,64.0
8040,AS,-7.0
8041,DL,-22.0
8042,DL,-11.0
8043,DL,-6.0
8044,DL,-17.0
8045,DL,-15.0
8046,DL,-13.0
8047,DL,11.0
8048,EV,-25.0
8049,EV,-21.0
8050,EV,-28.0
8051,F9,32.0
8052,F9,42.0
8053,MQ,-11.0
8054,MQ,35.0
8055,MQ,15.0
8056,MQ,-11.0
8057,MQ,-11.0
8058,OO,-1.0
8059,OO,-16.0
8060,OO,40.0
8061,OO,-17.0
8062,EV,-19.0
8063,OO,21.0
8064,B6,-18.0
8065,EV,-12.0
8066,UA,-5.0
8067,UA,17.0
8068,DL,-28.0
8069,EV,14.0
8070,EV,8.0
8071,OO,29.0
8072,UA,-20.0
8073,AA,-15.0
8074,B6,15.0
8075,B6,-16.0
8076,B6,-4.0
8077,DL,-12.0
8078,DL,-53.0
8079,EV,-19.0
8080,EV,22.0
8081,EV,-3.0
8082,EV,1.0
8083,OO,-13.0
8084,OO,-8.0
8085,US,-1.0
8086,US,-1.0
8087,US,-18.0
8088,US,-12.0
8089,US,-2.0
8090,US,-16.0
8091,US,-13.0
8092,US,-2.0
8093,UA,-13.0
8094,OO,-4.0
8095,WN,17.0
8096,WN,-6.0
8097,WN,-8.0
8098,WN,48.0
8099,WN,-7.0
8100,WN,23.0
8101,WN,6.0
8102,WN,27.0
8103,WN,61.0
8104,WN,16.0
8105,WN,16.0
8106,WN,-12.0
8107,WN,5.0
8108,WN,1.0
8109,WN,51.0
8110,WN,-4.0
8111,WN,8.0
8112,WN,18.0
8113,WN,3.0
8114,WN,26.0
8115,WN,5.0
8116,AA,-20.0
8117,AA,13.0
8118,AA,0.0
8119,AA,-17.0
8120,AA,-24.0
8121,AA,-4.0
8122,AA,40.0
8123,AS,-10.0
8124,B6,-8.0
8125,B6,7.0
8126,B6,12.0
8127,DL,40.0
8128,DL,-27.0
8129,DL,-33.0
8130,AA,-3.0
8131,DL,16.0
8132,DL,-41.0
8133,DL,-20.0
8134,DL,-10.0
8135,DL,-15.0
8136,DL,3.0
8137,DL,-9.0
8138,DL,-17.0
8139,EV,7.0
8140,EV,-21.0
8141,F9,0.0
8142,F9,-9.0
8143,MQ,-15.0
8144,MQ,-3.0
8145,MQ,-11.0
8146,NK,-1.0
8147,UA,-20.0
8148,UA,-14.0
8149,UA,12.0
8150,UA,0.0
8151,B6,-15.0
8152,OO,29.0
8153,OO,49.0
8154,OO,15.0
8155,DL,-3.0
8156,EV,22.0
8157,OO,16.0
8158,UA,26.0
8159,EV,-8.0
8160,OO,-2.0
8161,UA,1.0
8162,B6,-6.0
8163,DL,-20.0
8164,DL,-14.0
8165,NK,-37.0
8166,US,0.0
8167,US,-25.0
8168,US,-5.0
8169,US,-19.0
8170,US,50.0
8171,UA,-21.0
8172,VX,-4.0
8173,WN,19.0
8174,WN,0.0
8175,WN,-16.0
8176,WN,8.0
8177,WN,-11.0
8178,WN,23.0
8179,WN,15.0
8180,WN,-11.0
8181,WN,57.0
8182,WN,12.0
8183,WN,19.0
8184,WN,19.0
8185,WN,-9.0
8186,WN,-3.0
8187,WN,-7.0
8188,WN,28.0
8189,WN,18.0
8190,WN,-6.0
8191,WN,33.0
8192,WN,8.0
8193,WN,-3.0
8194,WN,21.0
8195,UA,14.0
8196,UA,41.0
8197,UA,-6.0
8198,AA,33.0
8199,AA,49.0
8200,AA,55.0
8201,AS,-12.0
8202,B6,18.0
8203,DL,-8.0
8204,DL,-7.0
8205,DL,-17.0
8206,DL,-21.0
8207,DL,-19.0
8208,DL,-19.0
8209,DL,-12.0
8210,DL,-25.0
8211,DL,-17.0
8212,EV,2.0
8213,EV,26.0
8214,EV,1.0
8215,EV,-9.0
8216,EV,-6.0
8217,F9,14.0
8218,MQ,100.0
8219,MQ,-20.0
8220,EV,0.0
8221,NK,-16.0
8222,OO,0.0
8223,OO,-5.0
8224,OO,12.0
8225,NK,-8.0
8226,OO,-20.0
8227,OO,-18.0
8228,UA,-22.0
8229,UA,8.0
8230,B6,-15.0
8231,DL,29.0
8232,EV,-15.0
8233,EV,-15.0
8234,OO,23.0
8235,UA,-5.0
8236,UA,-4.0
8237,EV,107.0
8238,EV,-8.0
8239,EV,-13.0
8240,EV,6.0
8241,EV,16.0
8242,OO,69.0
8243,OO,35.0
8244,UA,10.0
8245,DL,-15.0
8246,EV,10.0
8247,B6,102.0
8248,DL,-16.0
8249,OO,50.0
8250,UA,-8.0
8251,US,59.0
8252,US,14.0
8253,US,-15.0
8254,US,-19.0
8255,US,-13.0
8256,VX,6.0
8257,VX,-9.0
8258,WN,-3.0
8259,WN,-15.0
8260,WN,-20.0
8261,WN,15.0
8262,WN,-3.0
8263,WN,11.0
8264,WN,41.0
8265,WN,-4.0
8266,WN,-2.0
8267,WN,-8.0
8268,WN,-4.0
8269,WN,16.0
8270,WN,13.0
8271,WN,-5.0
8272,WN,50.0
8273,AA,-21.0
8274,AA,-7.0
8275,AA,-17.0
8276,AA,9.0
8277,AS,-3.0
8278,AS,-35.0
8279,AS,-12.0
8280,DL,-15.0
8281,DL,-4.0
8282,DL,-2.0
8283,DL,-30.0
8284,DL,-2.0
8285,DL,-11.0
8286,DL,27.0
8287,DL,-14.0
8288,DL,-11.0
8289,EV,16.0
8290,EV,-18.0
8291,F9,5.0
8292,F9,55.0
8293,F9,35.0
8294,MQ,-13.0
8295,MQ,-13.0
8296,NK,-11.0
8297,NK,15.0
8298,NK,1.0
8299,OO,15.0
8300,B6,-16.0
8301,B6,-5.0
8302,DL,-15.0
8303,NK,-9.0
8304,OO,46.0
8305,UA,16.0
8306,DL,-5.0
8307,EV,29.0
8308,F9,5.0
8309,OO,-3.0
8310,UA,106.0
8311,UA,5.0
8312,US,-6.0
8313,EV,10.0
8314,OO,17.0
8315,OO,-12.0
8316,OO,123.0
8317,UA,-2.0
8318,UA,-6.0
8319,US,47.0
8320,US,-10.0
8321,US,-11.0
8322,US,-25.0
8323,VX,-1.0
8324,WN,5.0
8325,WN,27.0
8326,WN,-4.0
8327,WN,-18.0
8328,WN,12.0
8329,WN,31.0
8330,WN,25.0
8331,WN,23.0
8332,WN,5.0
8333,WN,51.0
8334,WN,29.0
8335,WN,-15.0
8336,WN,6.0
8337,WN,5.0
8338,UA,46.0
8339,UA,4.0
8340,UA,-4.0
8341,AA,0.0
8342,AA,35.0
8343,AA,69.0
8344,AA,-3.0
8345,AA,16.0
8346,AA,12.0
8347,AS,2.0
8348,B6,17.0
8349,B6,-24.0
8350,B6,56.0
8351,B6,8.0
8352,B6,3.0
8353,DL,-15.0
8354,DL,-7.0
8355,DL,51.0
8356,DL,-32.0
8357,DL,-7.0
8358,DL,-3.0
8359,DL,-19.0
8360,DL,-29.0
8361,DL,-15.0
8362,DL,-6.0
8363,DL,-24.0
8364,DL,-16.0
8365,DL,-12.0
8366,DL,-13.0
8367,DL,1.0
8368,DL,-12.0
8369,DL,-30.0
8370,DL,-11.0
8371,DL,-38.0
8372,AA,-15.0
8373,AA,-13.0
8374,EV,23.0
8375,EV,-7.0
8376,EV,-11.0
8377,EV,-16.0
8378,F9,45.0
8379,MQ,53.0
8380,MQ,204.0
8381,MQ,-5.0
8382,MQ,-14.0
8383,MQ,32.0
8384,OO,-13.0
8385,AA,-10.0
8386,DL,-10.0
8387,HA,1.0
8388,HA,3.0
8389,OO,129.0
8390,B6,17.0
8391,B6,22.0
8392,DL,96.0
8393,UA,25.0
8394,HA,-6.0
8395,EV,31.0
8396,EV,-12.0
8397,OO,-5.0
8398,US,-13.0
8399,US,-1.0
8400,US,-10.0
8401,UA,9.0
8402,VX,-15.0
8403,WN,-5.0
8404,WN,4.0
8405,WN,-8.0
8406,WN,0.0
8407,WN,1.0
8408,WN,-12.0
8409,WN,0.0
8410,WN,13.0
8411,WN,30.0
8412,WN,-12.0
8413,WN,19.0
8414,WN,2.0
8415,WN,18.0
8416,WN,12.0
8417,WN,87.0
8418,WN,10.0
8419,WN,-7.0
8420,WN,0.0
8421,WN,3.0
8422,UA,-8.0
8423,US,-15.0
8424,US,-37.0
8425,US,7.0
8426,AA,-19.0
8427,AA,24.0
8428,AA,9.0
8429,AA,-17.0
8430,AA,20.0
8431,AA,-9.0
8432,AA,21.0
8433,AA,10.0
8434,AS,-6.0
8435,B6,8.0
8436,DL,6.0
8437,DL,-9.0
8438,DL,-14.0
8439,DL,-6.0
8440,DL,-12.0
8441,DL,-1.0
8442,DL,-19.0
8443,DL,-25.0
8444,DL,-9.0
8445,EV,8.0
8446,EV,-11.0
8447,EV,-12.0
8448,EV,21.0
8449,EV,-13.0
8450,EV,-18.0
8451,EV,-27.0
8452,HA,-5.0
8453,MQ,6.0
8454,MQ,40.0
8455,OO,-7.0
8456,OO,-7.0
8457,OO,-5.0
8458,OO,53.0
8459,OO,14.0
8460,UA,17.0
8461,EV,-9.0
8462,EV,11.0
8463,EV,-3.0
8464,EV,-28.0
8465,EV,-11.0
8466,OO,13.0
8467,OO,47.0
8468,UA,-11.0
8469,B6,59.0
8470,EV,-3.0
8471,F9,70.0
8472,OO,11.0
8473,UA,9.0
8474,DL,-17.0
8475,OO,92.0
8476,UA,-12.0
8477,US,0.0
8478,US,23.0
8479,US,-2.0
8480,US,6.0
8481,US,4.0
8482,US,9.0
8483,US,11.0
8484,WN,18.0
8485,WN,2.0
8486,WN,19.0
8487,WN,37.0
8488,WN,24.0
8489,WN,8.0
8490,WN,-18.0
8491,WN,-10.0
8492,WN,-16.0
8493,WN,0.0
8494,WN,-21.0
8495,WN,-9.0
8496,WN,11.0
8497,WN,-5.0
8498,WN,21.0
8499,WN,-10.0
8500,WN,-10.0
8501,WN,-1.0
8502,WN,32.0
8503,WN,28.0
8504,WN,19.0
8505,US,-6.0
8506,AA,24.0
8507,AA,-12.0
8508,AA,19.0
8509,AA,35.0
8510,AA,-7.0
8511,AA,40.0
8512,AA,16.0
8513,AA,-17.0
8514,AS,-22.0
8515,AS,-17.0
8516,B6,-9.0
8517,B6,-12.0
8518,DL,-21.0
8519,AA,18.0
8520,DL,-20.0
8521,DL,-23.0
8522,DL,-9.0
8523,DL,-18.0
8524,DL,-6.0
8525,DL,-5.0
8526,B6,0.0
8527,EV,11.0
8528,EV,-1.0
8529,EV,-10.0
8530,EV,-6.0
8531,EV,-9.0
8532,MQ,56.0
8533,HA,-9.0
8534,MQ,12.0
8535,MQ,78.0
8536,MQ,66.0
8537,MQ,51.0
8538,NK,-12.0
8539,NK,-5.0
8540,NK,-13.0
8541,OO,-3.0
8542,OO,25.0
8543,UA,2.0
8544,UA,36.0
8545,UA,41.0
8546,UA,3.0
8547,EV,-12.0
8548,F9,63.0
8549,UA,-4.0
8550,B6,-7.0
8551,B6,-13.0
8552,EV,-19.0
8553,EV,-21.0
8554,EV,-7.0
8555,EV,-9.0
8556,HA,14.0
8557,B6,-8.0
8558,OO,65.0
8559,OO,-3.0
8560,US,-21.0
8561,UA,-28.0
8562,AA,117.0
8563,NK,23.0
8564,OO,107.0
8565,OO,51.0
8566,OO,23.0
8567,US,4.0
8568,US,-9.0
8569,US,11.0
8570,US,-12.0
8571,US,-9.0
8572,UA,-27.0
8573,UA,90.0
8574,UA,-27.0
8575,UA,-16.0
8576,UA,-1.0
8577,VX,-19.0
8578,WN,17.0
8579,WN,4.0
8580,WN,5.0
8581,WN,-9.0
8582,WN,-9.0
8583,WN,28.0
8584,WN,-9.0
8585,WN,-1.0
8586,WN,36.0
8587,WN,41.0
8588,WN,-10.0
8589,WN,18.0
8590,WN,31.0
8591,WN,-5.0
8592,WN,16.0
8593,WN,-11.0
8594,WN,32.0
8595,WN,40.0
8596,WN,-10.0
8597,WN,-9.0
8598,WN,2.0
8599,WN,5.0
8600,UA,11.0
8601,UA,2.0
8602,UA,121.0
8603,UA,17.0
8604,US,-22.0
8605,AA,58.0
8606,AA,-12.0
8607,AA,58.0
8608,AA,-16.0
8609,AA,92.0
8610,AA,42.0
8611,AA,-16.0
8612,AS,-15.0
8613,AS,-8.0
8614,AS,1.0
8615,B6,10.0
8616,B6,-5.0
8617,DL,-20.0
8618,DL,-17.0
8619,DL,10.0
8620,DL,20.0
8621,AA,299.0
8622,AA,17.0
8623,DL,-4.0
8624,DL,-7.0
8625,DL,-30.0
8626,DL,-6.0
8627,DL,-8.0
8628,DL,-29.0
8629,DL,1.0
8630,DL,-19.0
8631,DL,-21.0
8632,EV,18.0
8633,EV,-40.0
8634,EV,0.0
8635,EV,-8.0
8636,EV,-15.0
8637,EV,-9.0
8638,EV,-16.0
8639,EV,-21.0
8640,HA,-2.0
8641,HA,10.0
8642,MQ,23.0
8643,MQ,-14.0
8644,MQ,-14.0
8645,MQ,24.0
8646,MQ,72.0
8647,MQ,31.0
8648,OO,-18.0
8649,OO,-11.0
8650,OO,-8.0
8651,OO,-23.0
8652,OO,-13.0
8653,OO,16.0
8654,OO,0.0
8655,OO,22.0
8656,OO,-18.0
8657,UA,-7.0
8658,DL,-2.0
8659,EV,21.0
8660,MQ,-15.0
8661,UA,-4.0
8662,EV,23.0
8663,EV,26.0
8664,EV,-9.0
8665,UA,23.0
8666,DL,12.0
8667,EV,10.0
8668,NK,35.0
8669,OO,11.0
8670,UA,-1.0
8671,DL,8.0
8672,EV,-17.0
8673,US,-7.0
8674,US,4.0
8675,US,42.0
8676,US,-14.0
8677,UA,316.0
8678,VX,-8.0
8679,WN,6.0
8680,WN,6.0
8681,WN,56.0
8682,WN,-1.0
8683,WN,3.0
8684,WN,10.0
8685,WN,-17.0
8686,WN,3.0
8687,WN,11.0
8688,WN,-7.0
8689,WN,-9.0
8690,WN,-11.0
8691,UA,20.0
8692,UA,-32.0
8693,UA,-11.0
8694,US,-29.0
8695,US,-1.0
8696,AA,0.0
8697,AA,5.0
8698,AA,-12.0
8699,AA,53.0
8700,AA,-20.0
8701,AA,22.0
8702,AA,54.0
8703,AA,10.0
8704,DL,-21.0
8705,EV,47.0
8706,EV,52.0
8707,EV,32.0
8708,F9,7.0
8709,HA,-15.0
8710,MQ,-8.0
8711,MQ,-28.0
8712,EV,-5.0
8713,MQ,73.0
8714,OO,-6.0
8715,OO,16.0
8716,OO,52.0
8717,OO,-12.0
8718,OO,2.0
8719,OO,-18.0
8720,OO,1.0
8721,OO,-10.0
8722,EV,10.0
8723,EV,-4.0
8724,UA,45.0
8725,HA,-3.0
8726,NK,-7.0
8727,EV,8.0
8728,EV,32.0
8729,UA,91.0
8730,B6,-5.0
8731,B6,61.0
8732,B6,-4.0
8733,EV,138.0
8734,UA,8.0
8735,US,53.0
8736,US,-23.0
8737,US,9.0
8738,US,-14.0
8739,US,-13.0
8740,US,29.0
8741,UA,-13.0
8742,VX,-7.0
8743,WN,46.0
8744,WN,14.0
8745,WN,7.0
8746,WN,-7.0
8747,WN,5.0
8748,WN,18.0
8749,WN,7.0
8750,WN,29.0
8751,WN,1.0
8752,WN,8.0
8753,WN,17.0
8754,UA,18.0
8755,US,8.0
8756,AA,19.0
8757,AA,5.0
8758,AA,52.0
8759,AA,-26.0
8760,AA,-20.0
8761,AA,31.0
8762,AA,0.0
8763,AA,34.0
8764,B6,15.0
8765,B6,-34.0
8766,DL,-12.0
8767,DL,-16.0
8768,DL,-18.0
8769,DL,-15.0
8770,DL,-6.0
8771,DL,-19.0
8772,DL,2.0
8773,DL,-13.0
8774,AA,0.0
8775,DL,-7.0
8776,EV,67.0
8777,EV,-9.0
8778,F9,1.0
8779,F9,19.0
8780,MQ,4.0
8781,MQ,22.0
8782,MQ,3.0
8783,MQ,22.0
8784,MQ,-4.0
8785,MQ,20.0
8786,NK,18.0
8787,OO,11.0
8788,OO,-10.0
8789,OO,-7.0
8790,OO,2.0
8791,OO,-8.0
8792,OO,23.0
8793,OO,-5.0
8794,OO,0.0
8795,US,0.0
8796,DL,-12.0
8797,EV,-14.0
8798,DL,2.0
8799,EV,8.0
8800,EV,-11.0
8801,F9,21.0
8802,US,17.0
8803,EV,-17.0
8804,OO,-11.0
8805,UA,34.0
8806,US,-20.0
8807,US,0.0
8808,US,-15.0
8809,US,6.0
8810,UA,3.0
8811,WN,-26.0
8812,WN,6.0
8813,WN,-2.0
8814,WN,-5.0
8815,WN,-3.0
8816,WN,15.0
8817,WN,-26.0
8818,WN,1.0
8819,WN,-9.0
8820,WN,-5.0
8821,WN,114.0
8822,WN,-9.0
8823,UA,-38.0
8824,UA,8.0
8825,UA,-8.0
8826,US,6.0
8827,US,-17.0
8828,US,10.0
8829,US,-19.0
8830,US,13.0
8831,US,12.0
8832,AA,49.0
8833,AA,14.0
8834,AA,5.0
8835,AA,-21.0
8836,AA,-16.0
8837,AS,-24.0
8838,B6,-12.0
8839,B6,-4.0
8840,DL,7.0
8841,DL,-8.0
8842,DL,-5.0
8843,DL,-13.0
8844,DL,-21.0
8845,DL,-6.0
8846,DL,-18.0
8847,DL,-9.0
8848,DL,-13.0
8849,EV,29.0
8850,EV,0.0
8851,EV,-18.0
8852,EV,6.0
8853,EV,-11.0
8854,EV,30.0
8855,EV,-5.0
8856,MQ,22.0
8857,MQ,-2.0
8858,MQ,29.0
8859,MQ,9.0
8860,MQ,50.0
8861,MQ,78.0
8862,OO,-5.0
8863,OO,0.0
8864,OO,5.0
8865,OO,33.0
8866,OO,-17.0
8867,OO,105.0
8868,OO,-15.0
8869,MQ,-6.0
8870,US,92.0
8871,OO,-21.0
8872,AA,2.0
8873,HA,5.0
8874,OO,0.0
8875,EV,-4.0
8876,EV,-2.0
8877,EV,-14.0
8878,OO,16.0
8879,B6,-23.0
8880,DL,-17.0
8881,DL,-13.0
8882,EV,-5.0
8883,EV,-2.0
8884,OO,-6.0
8885,US,30.0
8886,US,23.0
8887,US,26.0
8888,US,-5.0
8889,US,20.0
8890,US,-6.0
8891,US,-19.0
8892,UA,-31.0
8893,WN,-1.0
8894,WN,-10.0
8895,WN,-9.0
8896,WN,-18.0
8897,WN,22.0
8898,WN,32.0
8899,WN,-7.0
8900,WN,-2.0
8901,WN,-17.0
8902,WN,-8.0
8903,WN,-9.0
8904,WN,-15.0
8905,WN,-20.0
8906,WN,-6.0
8907,WN,1.0
8908,WN,-1.0
8909,WN,5.0
8910,WN,-10.0
8911,UA,5.0
8912,US,14.0
8913,US,16.0
8914,AA,82.0
8915,AA,10.0
8916,AA,12.0
8917,AA,15.0
8918,AA,96.0
8919,AS,-2.0
8920,B6,1.0
8921,DL,-14.0
8922,DL,-13.0
8923,AA,5.0
8924,DL,-16.0
8925,DL,-8.0
8926,B6,1.0
8927,EV,1.0
8928,EV,-3.0
8929,EV,-1.0
8930,F9,54.0
8931,F9,-3.0
8932,MQ,5.0
8933,MQ,-16.0
8934,MQ,70.0
8935,OO,4.0
8936,OO,-6.0
8937,OO,-10.0
8938,OO,-3.0
8939,OO,-10.0
8940,OO,7.0
8941,OO,-16.0
8942,OO,11.0
8943,OO,0.0
8944,OO,68.0
8945,OO,-11.0
8946,B6,9.0
8947,EV,-6.0
8948,HA,-4.0
8949,UA,-9.0
8950,OO,23.0
8951,B6,47.0
8952,DL,-2.0
8953,DL,-8.0
8954,OO,-14.0
8955,UA,41.0
8956,B6,-11.0
8957,HA,5.0
8958,DL,-26.0
8959,EV,-18.0
8960,UA,-10.0
8961,US,-3.0
8962,US,-4.0
8963,US,-10.0
8964,WN,2.0
8965,WN,7.0
8966,WN,10.0
8967,WN,75.0
8968,WN,21.0
8969,WN,75.0
8970,WN,-23.0
8971,WN,-5.0
8972,WN,9.0
8973,WN,-1.0
8974,WN,65.0
8975,WN,16.0
8976,WN,9.0
8977,WN,-14.0
8978,WN,1.0
8979,WN,-5.0
8980,WN,10.0
8981,WN,23.0
8982,WN,-8.0
8983,WN,31.0
8984,WN,9.0
8985,WN,-3.0
8986,AA,21.0
8987,AA,27.0
8988,AA,-3.0
8989,AA,16.0
8990,AA,26.0
8991,AA,31.0
8992,AS,-13.0
8993,DL,-14.0
8994,DL,-26.0
8995,DL,-8.0
8996,DL,-13.0
8997,DL,-17.0
8998,EV,6.0
8999,EV,-17.0
9000,EV,11.0
9001,F9,12.0
9002,HA,3.0
9003,MQ,84.0
9004,MQ,51.0
9005,MQ,25.0
9006,MQ,-1.0
9007,MQ,-7.0
9008,NK,-17.0
9009,OO,12.0
9010,OO,-17.0
9011,OO,21.0
9012,OO,204.0
9013,EV,3.0
9014,AA,20.0
9015,B6,8.0
9016,DL,-5.0
9017,HA,3.0
9018,EV,-6.0
9019,UA,4.0
9020,B6,-13.0
9021,B6,66.0
9022,EV,24.0
9023,OO,-29.0
9024,UA,3.0
9025,US,-31.0
9026,US,5.0
9027,US,2.0
9028,US,-12.0
9029,UA,-3.0
9030,VX,9.0
9031,WN,-4.0
9032,WN,13.0
9033,WN,61.0
9034,WN,-6.0
9035,WN,4.0
9036,WN,-4.0
9037,WN,-9.0
9038,WN,-1.0
9039,WN,8.0
9040,WN,39.0
9041,WN,-8.0
9042,WN,9.0
9043,WN,-5.0
9044,WN,-10.0
9045,WN,-6.0
9046,WN,35.0
9047,WN,41.0
9048,UA,-3.0
9049,UA,36.0
9050,US,16.0
9051,AA,-10.0
9052,AA,16.0
9053,AA,-6.0
9054,AA,49.0
9055,AA,-17.0
9056,AA,-2.0
9057,AA,12.0
9058,AA,-1.0
9059,AA,46.0
9060,AS,5.0
9061,AS,0.0
9062,AS,0.0
9063,AA,27.0
9064,B6,-13.0
9065,DL,-17.0
9066,DL,0.0
9067,DL,-16.0
9068,DL,-29.0
9069,DL,-21.0
9070,DL,7.0
9071,DL,22.0
9072,DL,-12.0
9073,DL,-44.0
9074,DL,-27.0
9075,HA,3.0
9076,MQ,-5.0
9077,MQ,4.0
9078,MQ,-7.0
9079,MQ,37.0
9080,NK,6.0
9081,OO,7.0
9082,OO,67.0
9083,OO,99.0
9084,OO,-3.0
9085,UA,8.0
9086,DL,-10.0
9087,DL,-10.0
9088,EV,18.0
9089,EV,12.0
9090,EV,-6.0
9091,NK,-10.0
9092,OO,10.0
9093,B6,-8.0
9094,DL,-28.0
9095,DL,-18.0
9096,HA,2.0
9097,EV,7.0
9098,OO,2.0
9099,OO,-21.0
9100,UA,-14.0
9101,UA,-6.0
9102,US,-10.0
9103,US,-2.0
9104,US,-16.0
9105,US,36.0
9106,US,-19.0
9107,US,-17.0
9108,UA,-22.0
9109,VX,6.0
9110,WN,56.0
9111,WN,13.0
9112,WN,14.0
9113,WN,32.0
9114,WN,-14.0
9115,WN,32.0
9116,WN,30.0
9117,WN,-3.0
9118,WN,-15.0
9119,WN,3.0
9120,WN,17.0
9121,WN,-21.0
9122,WN,9.0
9123,WN,-3.0
9124,WN,-16.0
9125,WN,41.0
9126,WN,-6.0
9127,WN,-9.0
9128,WN,-8.0
9129,WN,-11.0
9130,WN,-16.0
9131,UA,90.0
9132,UA,-1.0
9133,US,13.0
9134,US,-12.0
9135,US,-21.0
9136,AA,-32.0
9137,AA,-15.0
9138,AA,-12.0
9139,AA,-7.0
9140,AA,113.0
9141,AA,106.0
9142,AA,-4.0
9143,AA,-18.0
9144,AA,16.0
9145,AS,-18.0
9146,AA,18.0
9147,B6,-24.0
9148,B6,-19.0
9149,DL,-6.0
9150,DL,-2.0
9151,DL,-20.0
9152,DL,-30.0
9153,DL,-25.0
9154,DL,-25.0
9155,DL,-14.0
9156,EV,21.0
9157,EV,-24.0
9158,EV,-23.0
9159,MQ,-10.0
9160,MQ,6.0
9161,MQ,27.0
9162,MQ,95.0
9163,EV,-10.0
9164,OO,-1.0
9165,UA,-45.0
9166,DL,-2.0
9167,EV,-6.0
9168,EV,35.0
9169,EV,-4.0
9170,DL,-17.0
9171,DL,-16.0
9172,US,-14.0
9173,US,-3.0
9174,UA,5.0
9175,VX,11.0
9176,VX,-9.0
9177,WN,23.0
9178,WN,2.0
9179,WN,-19.0
9180,WN,10.0
9181,WN,-3.0
9182,WN,-11.0
9183,WN,-9.0
9184,WN,49.0
9185,WN,22.0
9186,WN,-4.0
9187,WN,20.0
9188,WN,3.0
9189,WN,26.0
9190,WN,52.0
9191,WN,59.0
9192,WN,3.0
9193,WN,14.0
9194,WN,3.0
9195,WN,15.0
9196,WN,112.0
9197,WN,42.0
9198,UA,-3.0
9199,AA,1.0
9200,AA,23.0
9201,AA,18.0
9202,AA,49.0
9203,AA,40.0
9204,AS,-10.0
9205,B6,-20.0
9206,DL,-19.0
9207,EV,12.0
9208,EV,15.0
9209,EV,-5.0
9210,EV,-17.0
9211,EV,-10.0
9212,EV,-17.0
9213,MQ,25.0
9214,MQ,-23.0
9215,MQ,-15.0
9216,UA,7.0
9217,UA,20.0
9218,EV,18.0
9219,EV,-22.0
9220,EV,-14.0
9221,NK,11.0
9222,EV,-9.0
9223,OO,-11.0
9224,EV,7.0
9225,EV,-6.0
9226,OO,1.0
9227,UA,-17.0
9228,UA,-8.0
9229,UA,-19.0
9230,UA,-9.0
9231,DL,-11.0
9232,EV,0.0
9233,EV,10.0
9234,EV,3.0
9235,UA,117.0
9236,AS,13.0
9237,B6,36.0
9238,OO,3.0
9239,UA,-24.0
9240,US,7.0
9241,US,-21.0
9242,UA,11.0
9243,VX,-18.0
9244,WN,2.0
9245,WN,10.0
9246,WN,-6.0
9247,WN,-2.0
9248,WN,-11.0
9249,WN,2.0
9250,WN,-9.0
9251,WN,2.0
9252,WN,-9.0
9253,WN,-7.0
9254,WN,24.0
9255,WN,8.0
9256,WN,11.0
9257,WN,-14.0
9258,UA,8.0
9259,AA,-22.0
9260,AA,-2.0
9261,AA,52.0
9262,AA,28.0
9263,AA,-26.0
9264,AA,-13.0
9265,AA,24.0
9266,DL,-5.0
9267,DL,-21.0
9268,DL,-5.0
9269,DL,21.0
9270,DL,-23.0
9271,DL,-12.0
9272,DL,-19.0
9273,DL,-18.0
9274,EV,51.0
9275,EV,-15.0
9276,EV,-11.0
9277,MQ,34.0
9278,MQ,-6.0
9279,MQ,27.0
9280,MQ,-26.0
9281,MQ,-38.0
9282,NK,8.0
9283,OO,-16.0
9284,DL,-8.0
9285,EV,-30.0
9286,UA,49.0
9287,B6,33.0
9288,EV,14.0
9289,EV,-3.0
9290,EV,-23.0
9291,NK,14.0
9292,NK,72.0
9293,OO,1.0
9294,UA,116.0
9295,UA,-7.0
9296,EV,33.0
9297,EV,-3.0
9298,UA,-12.0
9299,WN,14.0
9300,WN,-13.0
9301,WN,-9.0
9302,WN,6.0
9303,WN,12.0
9304,WN,-7.0
9305,WN,3.0
9306,WN,9.0
9307,WN,20.0
9308,WN,12.0
9309,WN,-2.0
9310,WN,7.0
9311,WN,48.0
9312,WN,-12.0
9313,WN,22.0
9314,AA,18.0
9315,AA,16.0
9316,AS,-1.0
9317,AS,-19.0
9318,AA,-11.0
9319,B6,-15.0
9320,B6,-11.0
9321,B6,-6.0
9322,DL,-14.0
9323,DL,-11.0
9324,DL,-6.0
9325,DL,-8.0
9326,DL,-9.0
9327,DL,-18.0
9328,DL,-19.0
9329,DL,2.0
9330,B6,-8.0
9331,DL,15.0
9332,DL,-11.0
9333,DL,-3.0
9334,EV,3.0
9335,F9,2.0
