Unnamed: 0,AIRLINE,ORIGIN_AIRPORT,DESTINATION_AIRPORT,ORIGIN_AIRPORT_LAT,ORIGIN_AIRPORT_LON,DESTINATION_AIRPORT_LAT,DESTINATION_AIRPORT_LON
455,B6,BOS,FLL,42.36435,-71.00518000000001,26.07258,-80.15275
456,EV,MLU,IAH,32.510870000000004,-92.03769,29.98047,-95.33972
458,NK,LAX,LAS,33.94254,-118.40807,36.08036,-115.15233
459,UA,PDX,ORD,45.58872,-122.5975,41.9796,-87.90446
461,HA,KOA,HNL,19.73877,-156.04563000000002,21.31869,-157.92241
462,OO,EUG,SLC,44.12326,-123.21869,40.78839,-111.97777
463,US,RNO,PHX,39.49858,-119.76806,33.43417,-112.00806
465,WN,CMH,ATL,39.99799,-82.89188,33.640440000000005,-84.42694
466,WN,HOU,ATL,29.64542,-95.27889,33.640440000000005,-84.42694
467,WN,HOU,PHX,29.64542,-95.27889,33.43417,-112.00806
471,AA,MSP,DFW,44.88055,-93.21692,32.89595,-97.0372
472,AS,SEA,SNA,47.44898,-122.30931,33.67566,-117.86822
473,B6,BDL,DCA,41.93887,-72.68323000000001,38.85208,-77.03772
476,DL,MOB,ATL,30.69142,-88.24283,33.640440000000005,-84.42694
477,DL,SAN,SLC,32.73356,-117.18966,40.78839,-111.97777
478,DL,LAS,SLC,36.08036,-115.15233,40.78839,-111.97777
479,DL,DCA,DTW,38.85208,-77.03772,42.21206,-83.34884
480,DL,SMF,SLC,38.69542,-121.59077,40.78839,-111.97777
481,DL,DEN,DTW,39.85841,-104.667,42.21206,-83.34884
483,DL,LGA,MSP,40.77724,-73.87261,44.88055,-93.21692
484,EV,LAW,DFW,34.56771,-98.41664,32.89595,-97.0372
485,EV,BRO,DFW,25.90683,-97.42586,32.89595,-97.0372
486,EV,PIB,MEI,31.46715,-89.33706,32.33313,-88.75121
487,EV,CHS,IAH,32.89865,-80.04051,29.98047,-95.33972
488,EV,MEM,IAH,35.04242,-89.97667,29.98047,-95.33972
489,EV,MGM,ATL,32.30064,-86.39398,33.640440000000005,-84.42694
490,F9,SLC,DEN,40.78839,-111.97777,39.85841,-104.667
491,F9,OMA,DEN,41.30252,-95.89417,39.85841,-104.667
493,MQ,DCA,JFK,38.85208,-77.03772,40.63975,-73.77893
495,MQ,CMH,LGA,39.99799,-82.89188,40.77724,-73.87261
496,OO,SBP,LAX,35.23706,-120.64239,33.94254,-118.40807
497,OO,COS,IAH,38.80581,-104.70025,29.98047,-95.33972
498,OO,OAK,SLC,37.72129,-122.22072,40.78839,-111.97777
499,OO,LAR,DEN,41.31205,-105.67499,39.85841,-104.667
500,OO,SAN,LAX,32.73356,-117.18966,33.94254,-118.40807
501,OO,BFL,SFO,35.4336,-119.05677,37.619,-122.37484
502,OO,DRO,PHX,37.15152,-107.75377,33.43417,-112.00806
503,OO,MRY,PHX,36.58698,-121.84295,33.43417,-112.00806
504,OO,FAT,PHX,36.77619,-119.71814,33.43417,-112.00806
505,NK,MSP,ORD,44.88055,-93.21692,41.9796,-87.90446
506,NK,DFW,ORD,32.89595,-97.0372,41.9796,-87.90446
507,OO,BIS,DEN,46.77411,-100.74672,39.85841,-104.667
508,HA,ITO,HNL,19.72026,-155.04847,21.31869,-157.92241
509,B6,PBI,LGA,26.68316,-80.09559,40.77724,-73.87261
510,OO,SAT,ORD,29.533690000000004,-98.46978,41.9796,-87.90446
511,UA,FLL,IAH,26.07258,-80.15275,29.98047,-95.33972
512,US,BUF,CLT,42.94052,-78.73217,35.214009999999995,-80.94313000000001
513,UA,SEA,ORD,47.44898,-122.30931,41.9796,-87.90446
514,WN,CMH,FLL,39.99799,-82.89188,26.07258,-80.15275
515,WN,LAS,HOU,36.08036,-115.15233,29.64542,-95.27889
516,WN,PVD,MCO,41.724,-71.42822,28.428890000000003,-81.31603
517,WN,SAN,BWI,32.73356,-117.18966,39.1754,-76.6682
518,WN,SAN,MDW,32.73356,-117.18966,41.78598,-87.75242
520,UA,SAN,DEN,32.73356,-117.18966,39.85841,-104.667
521,UA,SAN,EWR,32.73356,-117.18966,40.6925,-74.16866
522,US,SJC,PHX,37.36186,-121.92901,33.43417,-112.00806
524,AA,DFW,BOS,32.89595,-97.0372,42.36435,-71.00518000000001
525,AA,SAN,DFW,32.73356,-117.18966,32.89595,-97.0372
527,AS,ONT,SEA,34.056,-117.60119,47.44898,-122.30931
528,AA,RDU,MIA,35.87764,-78.78747,25.79325,-80.29056
529,DL,ROC,ATL,43.11887,-77.67238,33.640440000000005,-84.42694
530,DL,MCO,ATL,28.428890000000003,-81.31603,33.640440000000005,-84.42694
531,DL,DCA,MSP,38.85208,-77.03772,44.88055,-93.21692
532,EV,CAE,IAH,33.93884,-81.11954,29.98047,-95.33972
533,EV,BTR,ATL,30.53316,-91.14963,33.640440000000005,-84.42694
534,F9,IAD,MSP,38.94453,-77.45581,44.88055,-93.21692
537,NK,PDX,SAN,45.58872,-122.5975,32.73356,-117.18966
538,NK,DFW,MSP,32.89595,-97.0372,44.88055,-93.21692
539,OO,PSP,SLC,33.82922,-116.50625,40.78839,-111.97777
540,OO,ISN,MSP,48.17794,-103.64235,44.88055,-93.21692
541,OO,HLN,DEN,46.60682,-111.98275,39.85841,-104.667
542,UA,MCO,IAH,28.428890000000003,-81.31603,29.98047,-95.33972
543,B6,BOS,RIC,42.36435,-71.00518000000001,37.50517,-77.31967
544,F9,BZN,DEN,45.7769,-111.15301,39.85841,-104.667
545,OO,FAT,SLC,36.77619,-119.71814,40.78839,-111.97777
546,OO,FSD,DEN,43.58135,-96.7417,39.85841,-104.667
547,NK,IAH,ORD,29.98047,-95.33972,41.9796,-87.90446
548,UA,EWR,IAH,40.6925,-74.16866,29.98047,-95.33972
549,DL,PIT,DTW,40.49147,-80.23286999999999,42.21206,-83.34884
550,US,FLL,CLT,26.07258,-80.15275,35.214009999999995,-80.94313000000001
551,UA,MIA,EWR,25.79325,-80.29056,40.6925,-74.16866
553,WN,MDW,PHX,41.78598,-87.75242,33.43417,-112.00806
554,US,LAX,PHL,33.94254,-118.40807,39.87195,-75.24114
555,AA,IAD,DFW,38.94453,-77.45581,32.89595,-97.0372
557,AA,CLT,DFW,35.214009999999995,-80.94313000000001,32.89595,-97.0372
558,AA,PHL,DFW,39.87195,-75.24114,32.89595,-97.0372
559,AA,DFW,CLT,32.89595,-97.0372,35.214009999999995,-80.94313000000001
561,AA,RDU,DFW,35.87764,-78.78747,32.89595,-97.0372
564,B6,FLL,BOS,26.07258,-80.15275,42.36435,-71.00518000000001
565,B6,RSW,BOS,26.53617,-81.75516999999999,42.36435,-71.00518000000001
566,DL,MIA,ATL,25.79325,-80.29056,33.640440000000005,-84.42694
567,DL,BWI,MSP,39.1754,-76.6682,44.88055,-93.21692
568,DL,MDT,ATL,40.1935,-76.7634,33.640440000000005,-84.42694
569,B6,EWR,BOS,40.6925,-74.16866,42.36435,-71.00518000000001
570,EV,SCE,DTW,40.85121,-77.8463,42.21206,-83.34884
574,NK,BWI,ORD,39.1754,-76.6682,41.9796,-87.90446
575,OO,SBA,PHX,34.42621,-119.84037,33.43417,-112.00806
576,OO,SBP,PHX,35.23706,-120.64239,33.43417,-112.00806
577,EV,PNS,IAH,30.47331,-87.18744000000001,29.98047,-95.33972
578,OO,COS,DEN,38.80581,-104.70025,39.85841,-104.667
579,EV,CLE,ORD,41.41089,-81.8494,41.9796,-87.90446
580,HA,LIH,HNL,21.97598,-159.33896,21.31869,-157.92241
581,OO,TWF,SLC,42.4818,-114.48774,40.78839,-111.97777
582,DL,SAN,ATL,32.73356,-117.18966,33.640440000000005,-84.42694
583,UA,BDL,ORD,41.93887,-72.68323000000001,41.9796,-87.90446
584,US,LAX,PHX,33.94254,-118.40807,33.43417,-112.00806
585,US,EWR,PHX,40.6925,-74.16866,33.43417,-112.00806
586,US,PHL,CLT,39.87195,-75.24114,35.214009999999995,-80.94313000000001
587,UA,AUS,IAH,30.19453,-97.66987,29.98047,-95.33972
589,OO,RNO,SFO,39.49858,-119.76806,37.619,-122.37484
590,WN,SEA,MDW,47.44898,-122.30931,41.78598,-87.75242
591,WN,SJU,TPA,18.43942,-66.00183,27.97547,-82.53325
592,UA,HNL,LAX,21.31869,-157.92241,33.94254,-118.40807
593,US,CLT,PHL,35.214009999999995,-80.94313000000001,39.87195,-75.24114
594,US,JFK,PHX,40.63975,-73.77893,33.43417,-112.00806
595,US,SAN,PHX,32.73356,-117.18966,33.43417,-112.00806
596,US,ONT,PHX,34.056,-117.60119,33.43417,-112.00806
597,AA,MIA,CLT,25.79325,-80.29056,35.214009999999995,-80.94313000000001
598,AA,PBI,ORD,26.68316,-80.09559,41.9796,-87.90446
599,AA,EWR,DFW,40.6925,-74.16866,32.89595,-97.0372
600,AS,ANC,OTZ,61.17432,-149.99618999999998,66.88468,-162.59855
601,AS,SAN,SEA,32.73356,-117.18966,47.44898,-122.30931
602,AS,SAN,PDX,32.73356,-117.18966,45.58872,-122.5975
603,B6,JFK,LAX,40.63975,-73.77893,33.94254,-118.40807
604,B6,LGA,MCO,40.77724,-73.87261,28.428890000000003,-81.31603
605,B6,JFK,RSW,40.63975,-73.77893,26.53617,-81.75516999999999
606,B6,BOS,PIT,42.36435,-71.00518000000001,40.49147,-80.23286999999999
607,DL,SFO,JFK,37.619,-122.37484,40.63975,-73.77893
608,DL,MSP,ATL,44.88055,-93.21692,33.640440000000005,-84.42694
609,DL,AUS,ATL,30.19453,-97.66987,33.640440000000005,-84.42694
610,DL,COS,ATL,38.80581,-104.70025,33.640440000000005,-84.42694
611,DL,DTW,ATL,42.21206,-83.34884,33.640440000000005,-84.42694
612,DL,MSY,LGA,29.99339,-90.25803,40.77724,-73.87261
613,DL,SEA,ATL,47.44898,-122.30931,33.640440000000005,-84.42694
614,DL,EWR,ATL,40.6925,-74.16866,33.640440000000005,-84.42694
615,DL,TPA,ATL,27.97547,-82.53325,33.640440000000005,-84.42694
616,EV,BPT,DFW,29.95083,-94.02069,32.89595,-97.0372
617,EV,RIC,IAD,37.50517,-77.31967,38.94453,-77.45581
618,EV,EWR,JAX,40.6925,-74.16866,30.49406,-81.68786
619,EV,GPT,IAH,30.40728,-89.07009000000001,29.98047,-95.33972
620,F9,TPA,DEN,27.97547,-82.53325,39.85841,-104.667
621,F9,RSW,DEN,26.53617,-81.75516999999999,39.85841,-104.667
623,F9,CLE,MCO,41.41089,-81.8494,28.428890000000003,-81.31603
627,NK,ACY,MYR,39.45758,-74.57717,33.67975,-78.92833
628,OO,STC,ORD,45.54532,-94.05834,41.9796,-87.90446
630,OO,SFO,SAN,37.619,-122.37484,32.73356,-117.18966
631,OO,MSP,LAX,44.88055,-93.21692,33.94254,-118.40807
632,OO,BFL,PHX,35.4336,-119.05677,33.43417,-112.00806
633,UA,TPA,ORD,27.97547,-82.53325,41.9796,-87.90446
634,EV,ORD,IAD,41.9796,-87.90446,38.94453,-77.45581
636,B6,JFK,MSY,40.63975,-73.77893,29.99339,-90.25803
637,OO,MKE,ORD,42.94722,-87.89658,41.9796,-87.90446
638,UA,MIA,ORD,25.79325,-80.29056,41.9796,-87.90446
639,US,SEA,PHL,47.44898,-122.30931,39.87195,-75.24114
640,WN,SAT,ATL,29.533690000000004,-98.46978,33.640440000000005,-84.42694
641,WN,PDX,MDW,45.58872,-122.5975,41.78598,-87.75242
642,US,LAS,PHX,36.08036,-115.15233,33.43417,-112.00806
643,AA,JAX,DFW,30.49406,-81.68786,32.89595,-97.0372
645,AA,PIT,DFW,40.49147,-80.23286999999999,32.89595,-97.0372
646,AA,COS,DFW,38.80581,-104.70025,32.89595,-97.0372
647,AS,SEA,SAN,47.44898,-122.30931,32.73356,-117.18966
649,AS,SEA,SLC,47.44898,-122.30931,40.78839,-111.97777
651,B6,HPN,PBI,41.06696,-73.70756999999999,26.68316,-80.09559
652,AA,JFK,LAS,40.63975,-73.77893,36.08036,-115.15233
653,DL,MLB,ATL,28.10275,-80.64581,33.640440000000005,-84.42694
654,DL,PIT,ATL,40.49147,-80.23286999999999,33.640440000000005,-84.42694
655,DL,SAN,MSP,32.73356,-117.18966,44.88055,-93.21692
656,EV,ABE,ATL,40.65236,-75.4404,33.640440000000005,-84.42694
658,OO,PLN,DTW,45.57093,-84.79672,42.21206,-83.34884
659,OO,PDX,ONT,45.58872,-122.5975,34.056,-117.60119
660,UA,RSW,EWR,26.53617,-81.75516999999999,40.6925,-74.16866
661,DL,SJC,MSP,37.36186,-121.92901,44.88055,-93.21692
662,OO,CIU,DTW,46.25075,-84.47239,42.21206,-83.34884
663,US,MCO,CLT,28.428890000000003,-81.31603,35.214009999999995,-80.94313000000001
664,US,BWI,CLT,39.1754,-76.6682,35.214009999999995,-80.94313000000001
667,WN,CAK,MCO,40.91631,-81.44247,28.428890000000003,-81.31603
668,WN,FLL,LAS,26.07258,-80.15275,36.08036,-115.15233
669,WN,MKE,LAS,42.94722,-87.89658,36.08036,-115.15233
670,WN,PHX,MDW,33.43417,-112.00806,41.78598,-87.75242
671,WN,SJC,LAS,37.36186,-121.92901,36.08036,-115.15233
672,UA,LAS,EWR,36.08036,-115.15233,40.6925,-74.16866
673,UA,ORD,EWR,41.9796,-87.90446,40.6925,-74.16866
674,AA,DSM,DFW,41.53493,-93.66068,32.89595,-97.0372
676,AA,RIC,DFW,37.50517,-77.31967,32.89595,-97.0372
677,AS,BLI,SEA,48.79275,-122.53753,47.44898,-122.30931
678,AS,PDX,LAX,45.58872,-122.5975,33.94254,-118.40807
679,AS,SEA,PSP,47.44898,-122.30931,33.82922,-116.50625
680,AS,LAX,PDX,33.94254,-118.40807,45.58872,-122.5975
682,AS,SLC,SJC,40.78839,-111.97777,37.36186,-121.92901
683,AA,BDL,MIA,41.93887,-72.68323000000001,25.79325,-80.29056
684,DL,RSW,ATL,26.53617,-81.75516999999999,33.640440000000005,-84.42694
685,DL,TPA,LGA,27.97547,-82.53325,40.77724,-73.87261
688,EV,CRP,DFW,27.77036,-97.50122,32.89595,-97.0372
689,EV,SHV,DFW,32.44663,-93.8256,32.89595,-97.0372
690,EV,BTR,DFW,30.53316,-91.14963,32.89595,-97.0372
691,EV,MLU,DFW,32.510870000000004,-92.03769,32.89595,-97.0372
695,MQ,CHS,MIA,32.89865,-80.04051,25.79325,-80.29056
696,MQ,GSO,MIA,36.09775,-79.9373,25.79325,-80.29056
699,NK,DTW,FLL,42.21206,-83.34884,26.07258,-80.15275
700,OO,PDX,BUR,45.58872,-122.5975,34.20062,-118.3585
701,OO,MSN,ORD,43.13986,-89.33751,41.9796,-87.90446
702,OO,COS,LAX,38.80581,-104.70025,33.94254,-118.40807
703,OO,GCC,DEN,44.3489,-105.53936000000002,39.85841,-104.667
705,UA,SNA,IAH,33.67566,-117.86822,29.98047,-95.33972
706,UA,BUF,ORD,42.94052,-78.73217,41.9796,-87.90446
708,WN,DAL,MDW,32.84711,-96.85177,41.78598,-87.75242
709,WN,LIT,DAL,34.7294,-92.22425,32.84711,-96.85177
710,WN,MHT,MCO,42.93452,-71.43706,28.428890000000003,-81.31603
711,WN,ALB,MCO,42.74812,-73.80298,28.428890000000003,-81.31603
712,WN,SAT,BWI,29.533690000000004,-98.46978,39.1754,-76.6682
714,US,SNA,PHX,33.67566,-117.86822,33.43417,-112.00806
716,AA,LGA,DFW,40.77724,-73.87261,32.89595,-97.0372
717,AA,LAS,ORD,36.08036,-115.15233,41.9796,-87.90446
718,AA,BNA,MIA,36.12448,-86.67818,25.79325,-80.29056
719,AA,MSP,MIA,44.88055,-93.21692,25.79325,-80.29056
720,AA,SNA,DFW,33.67566,-117.86822,32.89595,-97.0372
721,AA,MIA,DCA,25.79325,-80.29056,38.85208,-77.03772
722,B6,JFK,BOS,40.63975,-73.77893,42.36435,-71.00518000000001
725,DL,PIT,MSP,40.49147,-80.23286999999999,44.88055,-93.21692
726,DL,SNA,ATL,33.67566,-117.86822,33.640440000000005,-84.42694
727,DL,FLL,ATL,26.07258,-80.15275,33.640440000000005,-84.42694
728,DL,SNA,MSP,33.67566,-117.86822,44.88055,-93.21692
729,DL,ATL,LGA,33.640440000000005,-84.42694,40.77724,-73.87261
730,DL,BHM,ATL,33.562940000000005,-86.75355,33.640440000000005,-84.42694
733,DL,SAN,JFK,32.73356,-117.18966,40.63975,-73.77893
734,AA,BHM,DFW,33.562940000000005,-86.75355,32.89595,-97.0372
736,EV,LNK,DEN,40.85097,-96.75925,39.85841,-104.667
737,F9,DEN,MSP,39.85841,-104.667,44.88055,-93.21692
738,F9,LAS,DEN,36.08036,-115.15233,39.85841,-104.667
739,F9,SNA,DEN,33.67566,-117.86822,39.85841,-104.667
741,MQ,CMI,DFW,40.03925,-88.27806,32.89595,-97.0372
743,NK,BWI,FLL,39.1754,-76.6682,26.07258,-80.15275
745,OO,GTF,DEN,47.482,-111.37069,39.85841,-104.667
746,OO,BNA,CVG,36.12448,-86.67818,39.04614,-84.66216999999999
747,OO,SNA,SFO,33.67566,-117.86822,37.619,-122.37484
748,OO,PHX,LAX,33.43417,-112.00806,33.94254,-118.40807
749,OO,ATL,IAH,33.640440000000005,-84.42694,29.98047,-95.33972
750,OO,EKO,SLC,40.82493,-115.7917,40.78839,-111.97777
751,B6,IAD,JFK,38.94453,-77.45581,40.63975,-73.77893
755,UA,PHX,SFO,33.43417,-112.00806,37.619,-122.37484
756,US,PIT,CLT,40.49147,-80.23286999999999,35.214009999999995,-80.94313000000001
757,US,MSP,CLT,44.88055,-93.21692,35.214009999999995,-80.94313000000001
758,WN,BWI,MCO,39.1754,-76.6682,28.428890000000003,-81.31603
759,WN,MSY,ATL,29.99339,-90.25803,33.640440000000005,-84.42694
760,WN,PHX,DAL,33.43417,-112.00806,32.84711,-96.85177
761,UA,FLL,ORD,26.07258,-80.15275,41.9796,-87.90446
762,US,PHL,PHX,39.87195,-75.24114,33.43417,-112.00806
764,AA,MEM,DFW,35.04242,-89.97667,32.89595,-97.0372
767,AA,DFW,TPA,32.89595,-97.0372,27.97547,-82.53325
768,AA,CLE,DFW,41.41089,-81.8494,32.89595,-97.0372
770,AS,SJC,SEA,37.36186,-121.92901,47.44898,-122.30931
771,AS,PDX,SNA,45.58872,-122.5975,33.67566,-117.86822
772,AS,LAS,PDX,36.08036,-115.15233,45.58872,-122.5975
773,AS,SEA,SMF,47.44898,-122.30931,38.69542,-121.59077
774,B6,LGB,OAK,33.81772,-118.15161,37.72129,-122.22072
776,DL,AVL,ATL,35.43619,-82.54181,33.640440000000005,-84.42694
777,DL,HSV,ATL,34.64045,-86.77311,33.640440000000005,-84.42694
778,EV,BNA,ORD,36.12448,-86.67818,41.9796,-87.90446
781,MQ,XNA,ORD,36.28187,-94.30681,41.9796,-87.90446
782,MQ,SUX,ORD,42.4026,-96.38437,41.9796,-87.90446
784,NK,ORD,TPA,41.9796,-87.90446,27.97547,-82.53325
785,OO,PSP,IAH,33.82922,-116.50625,29.98047,-95.33972
786,OO,HYS,DEN,38.84494,-99.27403,39.85841,-104.667
790,NK,DTW,LAS,42.21206,-83.34884,36.08036,-115.15233
792,UA,SAN,IAH,32.73356,-117.18966,29.98047,-95.33972
793,UA,DFW,IAH,32.89595,-97.0372,29.98047,-95.33972
794,US,RIC,CLT,37.50517,-77.31967,35.214009999999995,-80.94313000000001
795,US,TPA,CLT,27.97547,-82.53325,35.214009999999995,-80.94313000000001
797,WN,CAK,ATL,40.91631,-81.44247,33.640440000000005,-84.42694
799,WN,ABQ,DAL,35.04022,-106.60918999999998,32.84711,-96.85177
800,WN,PVD,FLL,41.724,-71.42822,26.07258,-80.15275
801,WN,PHL,FLL,39.87195,-75.24114,26.07258,-80.15275
802,WN,PHL,LAS,39.87195,-75.24114,36.08036,-115.15233
803,AA,MIA,DEN,25.79325,-80.29056,39.85841,-104.667
805,AA,LAX,BOS,33.94254,-118.40807,42.36435,-71.00518000000001
807,AA,BWI,DFW,39.1754,-76.6682,32.89595,-97.0372
810,DL,MKE,MSP,42.94722,-87.89658,44.88055,-93.21692
812,B6,MCO,DCA,28.428890000000003,-81.31603,38.85208,-77.03772
813,B6,JFK,BUF,40.63975,-73.77893,42.94052,-78.73217
814,DL,MSP,LAS,44.88055,-93.21692,36.08036,-115.15233
815,DL,ATL,MCO,33.640440000000005,-84.42694,28.428890000000003,-81.31603
816,EV,MFE,IAH,26.17583,-98.23861,29.98047,-95.33972
817,F9,TTN,RDU,40.27669,-74.81347,35.87764,-78.78747
819,MQ,HSV,ORD,34.64045,-86.77311,41.9796,-87.90446
820,MQ,ABQ,ORD,35.04022,-106.60918999999998,41.9796,-87.90446
821,UA,RDU,SFO,35.87764,-78.78747,37.619,-122.37484
822,UA,EWR,LAX,40.6925,-74.16866,33.94254,-118.40807
823,US,DCA,CLT,38.85208,-77.03772,35.214009999999995,-80.94313000000001
829,OO,PSP,PHX,33.82922,-116.50625,33.43417,-112.00806
831,UA,ALB,ORD,42.74812,-73.80298,41.9796,-87.90446
832,UA,PDX,SFO,45.58872,-122.5975,37.619,-122.37484
833,UA,EWR,TPA,40.6925,-74.16866,27.97547,-82.53325
834,US,JAX,CLT,30.49406,-81.68786,35.214009999999995,-80.94313000000001
835,US,CLE,CLT,41.41089,-81.8494,35.214009999999995,-80.94313000000001
836,US,CLT,MIA,35.214009999999995,-80.94313000000001,25.79325,-80.29056
837,US,IAH,CLT,29.98047,-95.33972,35.214009999999995,-80.94313000000001
838,US,IND,CLT,39.71733,-86.29438,35.214009999999995,-80.94313000000001
840,UA,LGA,ORD,40.77724,-73.87261,41.9796,-87.90446
841,UA,BOS,IAH,42.36435,-71.00518000000001,29.98047,-95.33972
848,WN,BUF,FLL,42.94052,-78.73217,26.07258,-80.15275
849,WN,BWI,HOU,39.1754,-76.6682,29.64542,-95.27889
850,WN,BWI,LAS,39.1754,-76.6682,36.08036,-115.15233
851,WN,CLE,PHX,41.41089,-81.8494,33.43417,-112.00806
852,WN,DCA,DAL,38.85208,-77.03772,32.84711,-96.85177
853,WN,ISP,FLL,40.79524,-73.10021,26.07258,-80.15275
854,WN,MDW,DAL,41.78598,-87.75242,32.84711,-96.85177
855,WN,MDW,TPA,41.78598,-87.75242,27.97547,-82.53325
856,WN,MSP,MDW,44.88055,-93.21692,41.78598,-87.75242
857,WN,PIT,MCO,40.49147,-80.23286999999999,28.428890000000003,-81.31603
858,WN,SAT,BNA,29.533690000000004,-98.46978,36.12448,-86.67818
859,WN,HOU,MCO,29.64542,-95.27889,28.428890000000003,-81.31603
860,UA,MCO,SFO,28.428890000000003,-81.31603,37.619,-122.37484
861,UA,EWR,DEN,40.6925,-74.16866,39.85841,-104.667
863,US,ATL,CLT,33.640440000000005,-84.42694,35.214009999999995,-80.94313000000001
864,US,SLC,PHX,40.78839,-111.97777,33.43417,-112.00806
865,US,BOI,PHX,43.564440000000005,-116.22278,33.43417,-112.00806
866,US,DCA,PHX,38.85208,-77.03772,33.43417,-112.00806
868,AA,ATL,MIA,33.640440000000005,-84.42694,25.79325,-80.29056
870,AA,SFO,MIA,37.619,-122.37484,25.79325,-80.29056
872,AA,MIA,LAS,25.79325,-80.29056,36.08036,-115.15233
873,AA,DFW,BNA,32.89595,-97.0372,36.12448,-86.67818
875,AA,FAT,DFW,36.77619,-119.71814,32.89595,-97.0372
878,AA,MIA,IAH,25.79325,-80.29056,29.98047,-95.33972
881,AA,MIA,BOS,25.79325,-80.29056,42.36435,-71.00518000000001
888,AS,EWR,SEA,40.6925,-74.16866,47.44898,-122.30931
889,AS,MSP,SEA,44.88055,-93.21692,47.44898,-122.30931
892,AS,SFO,SEA,37.619,-122.37484,47.44898,-122.30931
893,AS,SJC,PDX,37.36186,-121.92901,45.58872,-122.5975
894,AS,PDX,SEA,45.58872,-122.5975,47.44898,-122.30931
897,AS,SNA,SEA,33.67566,-117.86822,47.44898,-122.30931
898,AS,BUR,SEA,34.20062,-118.3585,47.44898,-122.30931
899,AS,LAS,SEA,36.08036,-115.15233,47.44898,-122.30931
900,AS,PHX,PDX,33.43417,-112.00806,45.58872,-122.5975
902,AS,PDX,HNL,45.58872,-122.5975,21.31869,-157.92241
903,AS,SAN,OGG,32.73356,-117.18966,20.89865,-156.43046
904,AS,OAK,LIH,37.72129,-122.22072,21.97598,-159.33896
907,B6,BOS,SAN,42.36435,-71.00518000000001,32.73356,-117.18966
908,B6,DCA,MCO,38.85208,-77.03772,28.428890000000003,-81.31603
909,B6,BOS,JAX,42.36435,-71.00518000000001,30.49406,-81.68786
910,B6,PDX,LGB,45.58872,-122.5975,33.81772,-118.15161
911,B6,BOS,HOU,42.36435,-71.00518000000001,29.64542,-95.27889
912,B6,BOS,AUS,42.36435,-71.00518000000001,30.19453,-97.66987
915,DL,PDX,JFK,45.58872,-122.5975,40.63975,-73.77893
917,DL,SEA,DTW,47.44898,-122.30931,42.21206,-83.34884
918,DL,SFO,DTW,37.619,-122.37484,42.21206,-83.34884
919,DL,DCA,ATL,38.85208,-77.03772,33.640440000000005,-84.42694
920,DL,ORF,ATL,36.89461,-76.20121999999999,33.640440000000005,-84.42694
921,DL,DAB,ATL,29.179920000000003,-81.05806,33.640440000000005,-84.42694
922,DL,PBI,ATL,26.68316,-80.09559,33.640440000000005,-84.42694
923,DL,SLC,MSP,40.78839,-111.97777,44.88055,-93.21692
925,AA,DAY,DFW,39.90238,-84.21938,32.89595,-97.0372
926,DL,MSP,PHX,44.88055,-93.21692,33.43417,-112.00806
927,DL,LGA,PBI,40.77724,-73.87261,26.68316,-80.09559
928,DL,RSW,LGA,26.53617,-81.75516999999999,40.77724,-73.87261
930,DL,CLE,ATL,41.41089,-81.8494,33.640440000000005,-84.42694
933,DL,MKE,ATL,42.94722,-87.89658,33.640440000000005,-84.42694
934,B6,RDU,BOS,35.87764,-78.78747,42.36435,-71.00518000000001
937,DL,LAX,DTW,33.94254,-118.40807,42.21206,-83.34884
938,DL,LAS,JFK,36.08036,-115.15233,40.63975,-73.77893
940,DL,MSP,RSW,44.88055,-93.21692,26.53617,-81.75516999999999
943,EV,LFT,IAH,30.20528,-91.98766,29.98047,-95.33972
944,EV,SHV,ATL,32.44663,-93.8256,33.640440000000005,-84.42694
945,EV,ROC,LGA,43.11887,-77.67238,40.77724,-73.87261
946,EV,CID,MSP,41.88459,-91.71087,44.88055,-93.21692
947,EV,PVD,ORD,41.724,-71.42822,41.9796,-87.90446
949,F9,CLE,RSW,41.41089,-81.8494,26.53617,-81.75516999999999
950,F9,DEN,MCO,39.85841,-104.667,28.428890000000003,-81.31603
951,F9,MCO,DEN,28.428890000000003,-81.31603,39.85841,-104.667
952,MQ,DFW,DSM,32.89595,-97.0372,41.53493,-93.66068
956,MQ,HPN,ORD,41.06696,-73.70756999999999,41.9796,-87.90446
959,NK,ATL,FLL,33.640440000000005,-84.42694,26.07258,-80.15275
960,NK,ACY,FLL,39.45758,-74.57717,26.07258,-80.15275
961,NK,LBE,RSW,40.275940000000006,-79.4048,26.53617,-81.75516999999999
962,NK,IAH,LAS,29.98047,-95.33972,36.08036,-115.15233
963,NK,FLL,MCO,26.07258,-80.15275,28.428890000000003,-81.31603
965,OO,ASE,DEN,39.22316,-106.86885,39.85841,-104.667
966,OO,BUR,SFO,34.20062,-118.3585,37.619,-122.37484
969,OO,SEA,PDX,47.44898,-122.30931,45.58872,-122.5975
971,OO,SBA,SFO,34.42621,-119.84037,37.619,-122.37484
972,OO,BOI,ORD,43.564440000000005,-116.22278,41.9796,-87.90446
973,OO,CPR,SLC,42.90836,-106.46447,40.78839,-111.97777
977,UA,MSY,IAH,29.99339,-90.25803,29.98047,-95.33972
980,EV,BTR,IAH,30.53316,-91.14963,29.98047,-95.33972
981,EV,BTV,ORD,44.473,-73.15031,41.9796,-87.90446
982,NK,FLL,BWI,26.07258,-80.15275,39.1754,-76.6682
