ids,ORIGIN_AIRPORT,AIRLINE,FLIGHT_COUNT_ORIGIN,AVERAGE_DEPARTURE_DELAY,parents,parents2,TOTAL_FLIGHTS
991,PSC,DL,304,0.7861842105263158,Airports,Airlines,794817
992,PSC,OO,2090,2.969377990430622,Airports,Airlines,530182
993,PSE,B6,738,2.734417344173442,Airports,Airlines,240304
994,PSG,AS,652,3.5690184049079754,Airports,Airlines,157025
995,PSP,AA,951,6.993690851735016,Airports,Airlines,636554
996,PSP,AS,1621,0.5977791486736582,Airports,Airlines,157025
997,PSP,DL,153,15.320261437908496,Airports,Airlines,794817
998,PSP,F9,4,7.0,Airports,Airlines,82005
999,PSP,OO,5470,9.660694698354662,Airports,Airlines,530182
1000,PSP,UA,456,10.333333333333334,Airports,Airlines,462086
1001,PSP,VX,210,14.452380952380953,Airports,Airlines,55813
1002,PUB,OO,253,1.8932806324110671,Airports,Airlines,530182
1003,PVD,AA,776,2.5747422680412373,Airports,Airlines,636554
1004,PVD,B6,971,6.712667353244078,Airports,Airlines,240304
1005,PVD,DL,1454,6.2214580467675376,Airports,Airlines,794817
1006,PVD,EV,1018,10.795677799607072,Airports,Airlines,509621
1007,PVD,OO,37,1.864864864864865,Airports,Airlines,530182
1008,PVD,UA,110,9.127272727272729,Airports,Airlines,462086
1009,PVD,US,570,4.803508771929825,Airports,Airlines,194223
1010,PVD,WN,5821,8.296856210273148,Airports,Airlines,1138350
1011,PWM,AA,192,2.1510416666666665,Airports,Airlines,636554
1012,PWM,B6,1139,9.68217734855136,Airports,Airlines,240304
1013,PWM,DL,666,10.57807807807808,Airports,Airlines,794817
1014,PWM,EV,1369,11.051862673484296,Airports,Airlines,509621
1015,PWM,US,172,3.0232558139534884,Airports,Airlines,194223
1016,PWM,WN,991,8.34409687184662,Airports,Airlines,1138350
1017,RAP,DL,170,5.476470588235294,Airports,Airlines,794817
1018,RAP,EV,313,12.59744408945687,Airports,Airlines,509621
1019,RAP,MQ,481,4.234927234927235,Airports,Airlines,257130
1020,RAP,OO,2233,4.5911330049261085,Airports,Airlines,530182
1021,RDD,OO,706,6.471671388101983,Airports,Airlines,530182
1022,RDM,OO,2119,4.054270882491742,Airports,Airlines,530182
1023,RDU,AA,5293,8.170413754014737,Airports,Airlines,636554
1024,RDU,AS,60,6.55,Airports,Airlines,157025
1025,RDU,B6,2529,9.725978647686834,Airports,Airlines,240304
1026,RDU,DL,5069,8.128822252909844,Airports,Airlines,794817
1027,RDU,EV,2406,11.983790523690772,Airports,Airlines,509621
1028,RDU,F9,731,11.347469220246236,Airports,Airlines,82005
1029,RDU,MQ,2274,16.086631486367633,Airports,Airlines,257130
1030,RDU,OO,296,14.432432432432432,Airports,Airlines,530182
1031,RDU,UA,1490,18.36711409395973,Airports,Airlines,462086
1032,RDU,US,1698,4.839811542991755,Airports,Airlines,194223
1033,RDU,WN,9228,8.3123103597746,Airports,Airlines,1138350
1034,RHI,OO,937,2.4151547491995733,Airports,Airlines,530182
1035,RIC,AA,1446,11.072614107883815,Airports,Airlines,636554
1036,RIC,B6,2072,4.670849420849421,Airports,Airlines,240304
1037,RIC,DL,2565,9.590643274853802,Airports,Airlines,794817
1038,RIC,EV,5081,12.89706750639638,Airports,Airlines,509621
1039,RIC,MQ,1376,14.602470930232558,Airports,Airlines,257130
1040,RIC,OO,80,17.0625,Airports,Airlines,530182
1041,RIC,UA,301,14.76079734219269,Airports,Airlines,462086
1042,RIC,US,664,2.316265060240964,Airports,Airlines,194223
1043,RIC,WN,1302,6.890937019969278,Airports,Airlines,1138350
1044,RKS,OO,670,4.640298507462687,Airports,Airlines,530182
1045,RNO,AA,1608,8.91542288557214,Airports,Airlines,636554
1046,RNO,B6,166,18.5,Airports,Airlines,240304
1047,RNO,DL,929,1.0624327233584498,Airports,Airlines,794817
1048,RNO,OO,2628,11.184931506849315,Airports,Airlines,530182
1049,RNO,UA,791,3.350189633375474,Airports,Airlines,462086
1050,RNO,US,567,2.3932980599647267,Airports,Airlines,194223
1051,RNO,WN,6162,7.947257383966245,Airports,Airlines,1138350
1052,ROA,DL,385,7.698701298701299,Airports,Airlines,794817
1053,ROA,EV,1832,10.38264192139738,Airports,Airlines,509621
1054,ROC,AA,153,2.130718954248366,Airports,Airlines,636554
1055,ROC,B6,1070,5.391588785046729,Airports,Airlines,240304
1056,ROC,DL,1221,8.775593775593775,Airports,Airlines,794817
1057,ROC,EV,1443,6.643104643104643,Airports,Airlines,509621
1058,ROC,MQ,896,7.988839285714286,Airports,Airlines,257130
1059,ROC,UA,403,10.8287841191067,Airports,Airlines,462086
1060,ROC,US,154,6.720779220779221,Airports,Airlines,194223
1061,ROC,WN,1900,8.473157894736842,Airports,Airlines,1138350
1062,ROW,EV,6,31.666666666666668,Airports,Airlines,509621
1063,ROW,MQ,909,7.573157315731573,Airports,Airlines,257130
1064,RST,EV,682,8.888563049853373,Airports,Airlines,509621
1065,RST,MQ,1253,6.154030327214684,Airports,Airlines,257130
1066,RST,OO,36,12.13888888888889,Airports,Airlines,530182
1067,RSW,AA,2803,6.115590438815555,Airports,Airlines,636554
1068,RSW,B6,3935,14.584498094027952,Airports,Airlines,240304
1069,RSW,DL,5485,4.631540565177757,Airports,Airlines,794817
1070,RSW,EV,53,7.584905660377358,Airports,Airlines,509621
1071,RSW,F9,1340,14.046268656716418,Airports,Airlines,82005
1072,RSW,NK,2184,14.71382783882784,Airports,Airlines,105059
1073,RSW,OO,47,21.78723404255319,Airports,Airlines,530182
1074,RSW,UA,2330,6.354935622317597,Airports,Airlines,462086
1075,RSW,US,1801,3.6896168795113824,Airports,Airlines,194223
1076,RSW,WN,6960,8.571264367816092,Airports,Airlines,1138350
1077,SAF,EV,512,11.625,Airports,Airlines,509621
1078,SAF,MQ,705,6.93758865248227,Airports,Airlines,257130
1079,SAF,OO,218,13.288990825688073,Airports,Airlines,530182
1080,SAN,AA,6442,5.854082583048743,Airports,Airlines,636554
1081,SAN,AS,5116,-1.2341673182173574,Airports,Airlines,157025
1082,SAN,B6,1237,13.91754244139046,Airports,Airlines,240304
1083,SAN,DL,5824,2.99845467032967,Airports,Airlines,794817
1084,SAN,F9,742,4.1455525606469,Airports,Airlines,82005
1085,SAN,HA,334,3.329341317365269,Airports,Airlines,69815
1086,SAN,NK,1806,7.950719822812846,Airports,Airlines,105059
1087,SAN,OO,6336,6.351641414141414,Airports,Airlines,530182
1088,SAN,UA,7592,10.906743940990516,Airports,Airlines,462086
1089,SAN,US,1697,2.969357690041249,Airports,Airlines,194223
1090,SAN,VX,1726,11.594438006952492,Airports,Airlines,55813
1091,SAN,WN,30418,11.284371096061545,Airports,Airlines,1138350
1092,SAT,AA,5103,5.826964530668234,Airports,Airlines,636554
1093,SAT,AS,333,-0.8318318318318318,Airports,Airlines,157025
1094,SAT,DL,2977,4.581457843466577,Airports,Airlines,794817
1095,SAT,EV,777,8.62934362934363,Airports,Airlines,509621
1096,SAT,MQ,96,15.34375,Airports,Airlines,257130
1097,SAT,OO,3427,9.73533702947184,Airports,Airlines,530182
1098,SAT,UA,2667,8.529433820772404,Airports,Airlines,462086
1099,SAT,US,326,4.116564417177914,Airports,Airlines,194223
1100,SAT,WN,13669,8.256346477430682,Airports,Airlines,1138350
1101,SAV,B6,980,15.644897959183671,Airports,Airlines,240304
1102,SAV,DL,3125,6.25408,Airports,Airlines,794817
1103,SAV,EV,2660,14.035714285714286,Airports,Airlines,509621
1104,SAV,MQ,569,10.90158172231986,Airports,Airlines,257130
1105,SAV,OO,38,21.94736842105263,Airports,Airlines,530182
1106,SBA,F9,3,22.33333333333333,Airports,Airlines,82005
1107,SBA,OO,5875,6.43404255319149,Airports,Airlines,530182
1108,SBN,DL,14,3.2142857142857144,Airports,Airlines,794817
1109,SBN,EV,985,11.38274111675127,Airports,Airlines,509621
1110,SBN,OO,3344,11.064294258373206,Airports,Airlines,530182
1111,SBP,OO,3063,6.801175318315377,Airports,Airlines,530182
1112,SCC,AS,816,-0.9497549019607844,Airports,Airlines,157025
1113,SCE,EV,882,8.69047619047619,Airports,Airlines,509621
1114,SDF,AA,288,13.82986111111111,Airports,Airlines,636554
1115,SDF,DL,2660,6.224436090225564,Airports,Airlines,794817
1116,SDF,EV,1989,11.529411764705882,Airports,Airlines,509621
1117,SDF,MQ,682,12.936950146627566,Airports,Airlines,257130
1118,SDF,OO,319,12.13166144200627,Airports,Airlines,530182
1119,SDF,UA,17,-0.2352941176470588,Airports,Airlines,462086
1120,SDF,US,8,-2.5,Airports,Airlines,194223
1121,SDF,WN,3977,7.723912496856927,Airports,Airlines,1138350
1122,SEA,AA,6317,7.1807820167801175,Airports,Airlines,636554
1123,SEA,AS,49806,3.599987953258644,Airports,Airlines,157025
1124,SEA,B6,2115,15.342789598108746,Airports,Airlines,240304
1125,SEA,DL,13506,7.6563009033022364,Airports,Airlines,794817
1126,SEA,F9,791,9.950695322376738,Airports,Airlines,82005
1127,SEA,HA,667,8.574212893553224,Airports,Airlines,69815
1128,SEA,OO,12973,7.377167964233408,Airports,Airlines,530182
1129,SEA,UA,8700,12.868275862068966,Airports,Airlines,462086
1130,SEA,US,1576,4.559010152284264,Airports,Airlines,194223
1131,SEA,VX,2119,11.643227937706463,Airports,Airlines,55813
1132,SEA,WN,11608,11.555478980013785,Airports,Airlines,1138350
1133,SFO,AA,12027,8.852082813669243,Airports,Airlines,636554
1134,SFO,AS,5138,7.8618139353834176,Airports,Airlines,157025
1135,SFO,B6,4880,13.258401639344262,Airports,Airlines,240304
1136,SFO,DL,9634,8.754515258459621,Airports,Airlines,794817
1137,SFO,F9,1937,14.646360351058338,Airports,Airlines,82005
1138,SFO,HA,663,6.521870286576169,Airports,Airlines,69815
1139,SFO,OO,34060,10.308749266001174,Airports,Airlines,530182
1140,SFO,UA,44984,14.245331673483904,Airports,Airlines,462086
1141,SFO,US,2587,2.13838422883649,Airports,Airlines,194223
1142,SFO,VX,15824,8.39414812942366,Airports,Airlines,55813
1143,SFO,WN,13757,11.930071963364105,Airports,Airlines,1138350
1144,SGF,DL,333,3.333333333333333,Airports,Airlines,794817
1145,SGF,EV,1541,12.793640493186242,Airports,Airlines,509621
1146,SGF,MQ,3469,10.325742288844047,Airports,Airlines,257130
1147,SGF,OO,692,9.690751445086706,Airports,Airlines,530182
1148,SGU,OO,1770,3.523728813559322,Airports,Airlines,530182
1149,SHV,DL,270,7.544444444444444,Airports,Airlines,794817
1150,SHV,EV,5124,10.244340359094457,Airports,Airlines,509621
1151,SHV,MQ,225,13.617777777777778,Airports,Airlines,257130
1152,SHV,OO,313,9.46964856230032,Airports,Airlines,530182
1153,SIT,AS,1210,1.0173553719008264,Airports,Airlines,157025
1154,SIT,OO,112,-2.75,Airports,Airlines,530182
1155,SJC,AA,2820,4.6634751773049645,Airports,Airlines,636554
1156,SJC,AS,4130,-0.9019370460048426,Airports,Airlines,157025
1157,SJC,B6,492,17.9390243902439,Airports,Airlines,240304
1158,SJC,DL,1312,7.845274390243903,Airports,Airlines,794817
1159,SJC,HA,660,4.024242424242424,Airports,Airlines,69815
1160,SJC,OO,5500,5.143454545454546,Airports,Airlines,530182
1161,SJC,UA,1037,3.6509161041465767,Airports,Airlines,462086
1162,SJC,US,784,0.4196428571428571,Airports,Airlines,194223
1163,SJC,WN,20973,10.21751776093072,Airports,Airlines,1138350
1164,SJT,EV,145,12.958620689655172,Airports,Airlines,509621
1165,SJT,MQ,1405,6.81779359430605,Airports,Airlines,257130
1166,SJU,AA,4656,9.623496563573884,Airports,Airlines,636554
1167,SJU,B6,10235,12.152906692721055,Airports,Airlines,240304
1168,SJU,DL,3000,4.934333333333333,Airports,Airlines,794817
1169,SJU,NK,544,13.553308823529411,Airports,Airlines,105059
1170,SJU,UA,1847,17.634001082837035,Airports,Airlines,462086
1171,SJU,US,1029,8.517978620019436,Airports,Airlines,194223
1172,SJU,WN,3088,4.414183937823834,Airports,Airlines,1138350
1173,SLC,AA,2952,8.009823848238483,Airports,Airlines,636554
1174,SLC,AS,2075,0.0612048192771084,Airports,Airlines,157025
1175,SLC,B6,1370,12.235036496350364,Airports,Airlines,240304
1176,SLC,DL,33202,4.845762303475694,Airports,Airlines,794817
1177,SLC,EV,54,18.314814814814813,Airports,Airlines,509621
1178,SLC,F9,1276,10.419278996865204,Airports,Airlines,82005
1179,SLC,MQ,63,14.174603174603174,Airports,Airlines,257130
1180,SLC,OO,44095,3.1665041387912463,Airports,Airlines,530182
1181,SLC,UA,1406,12.180654338549076,Airports,Airlines,462086
1182,SLC,US,1239,2.18724778046812,Airports,Airlines,194223
1183,SLC,WN,8773,9.347543599680838,Airports,Airlines,1138350
1184,SMF,AA,2155,10.46171693735499,Airports,Airlines,636554
1185,SMF,AS,2099,-1.8932825154835635,Airports,Airlines,157025
1186,SMF,B6,982,8.439918533604889,Airports,Airlines,240304
1187,SMF,DL,1838,7.482045701849837,Airports,Airlines,794817
1188,SMF,HA,334,3.868263473053892,Airports,Airlines,69815
1189,SMF,OO,5945,8.540117746005047,Airports,Airlines,530182
1190,SMF,UA,2205,8.174149659863945,Airports,Airlines,462086
1191,SMF,US,986,4.71501014198783,Airports,Airlines,194223
1192,SMF,WN,20244,8.899130606599487,Airports,Airlines,1138350
1193,SMX,OO,652,8.843558282208589,Airports,Airlines,530182
1194,SNA,AA,4862,4.504113533525298,Airports,Airlines,636554
1195,SNA,AS,3264,-2.6862745098039214,Airports,Airlines,157025
1196,SNA,DL,2533,2.8476115278326097,Airports,Airlines,794817
1197,SNA,F9,764,3.7958115183246073,Airports,Airlines,82005
1198,SNA,OO,2516,7.913751987281399,Airports,Airlines,530182
1199,SNA,UA,4976,10.878215434083602,Airports,Airlines,462086
1200,SNA,US,765,0.8797385620915033,Airports,Airlines,194223
1201,SNA,WN,17028,8.284590086915669,Airports,Airlines,1138350
1202,SPI,EV,329,2.878419452887538,Airports,Airlines,509621
1203,SPI,MQ,234,8.846153846153847,Airports,Airlines,257130
1204,SPI,OO,954,12.053459119496855,Airports,Airlines,530182
1205,SPS,EV,248,10.116935483870968,Airports,Airlines,509621
1206,SPS,MQ,922,6.883947939262473,Airports,Airlines,257130
1207,SRQ,B6,824,18.66868932038835,Airports,Airlines,240304
1208,SRQ,DL,2090,5.933971291866029,Airports,Airlines,794817
1209,SRQ,UA,404,11.086633663366335,Airports,Airlines,462086
1210,STC,OO,77,18.38961038961039,Airports,Airlines,530182
1211,STL,AA,5836,5.84150102810144,Airports,Airlines,636554
1212,STL,AS,398,4.505025125628141,Airports,Airlines,157025
1213,STL,DL,4626,4.138780804150454,Airports,Airlines,794817
1214,STL,EV,3023,9.15547469401257,Airports,Airlines,509621
1215,STL,F9,867,10.622837370242214,Airports,Airlines,82005
1216,STL,MQ,1210,15.681818181818182,Airports,Airlines,257130
1217,STL,OO,1491,10.128101945003351,Airports,Airlines,530182
1218,STL,UA,296,28.76689189189189,Airports,Airlines,462086
1219,STL,US,1077,7.737233054781801,Airports,Airlines,194223
1220,STL,WN,27357,10.868918375552877,Airports,Airlines,1138350
1221,STT,AA,1361,14.23806024981631,Airports,Airlines,636554
1222,STT,B6,842,6.977434679334917,Airports,Airlines,240304
1223,STT,DL,927,6.713052858683927,Airports,Airlines,794817
1224,STT,NK,305,13.809836065573773,Airports,Airlines,105059
1225,STT,UA,446,18.121076233183857,Airports,Airlines,462086
1226,STT,US,290,8.462068965517242,Airports,Airlines,194223
1227,STX,AA,543,7.241252302025782,Airports,Airlines,636554
1228,STX,B6,332,7.466867469879518,Airports,Airlines,240304
1229,STX,DL,36,9.88888888888889,Airports,Airlines,794817
1230,STX,US,21,18.952380952380956,Airports,Airlines,194223
1231,SUN,OO,867,4.306805074971165,Airports,Airlines,530182
1232,SUX,MQ,589,9.6383701188455,Airports,Airlines,257130
1233,SWF,B6,659,9.811836115326251,Airports,Airlines,240304
1234,SWF,EV,19,21.94736842105263,Airports,Airlines,509621
1235,SYR,AA,271,0.4428044280442804,Airports,Airlines,636554
1236,SYR,B6,1310,6.391603053435115,Airports,Airlines,240304
1237,SYR,DL,1140,5.021052631578947,Airports,Airlines,794817
1238,SYR,EV,1229,6.315703824247356,Airports,Airlines,509621
1239,SYR,MQ,1063,9.96519285042333,Airports,Airlines,257130
1240,SYR,OO,118,12.483050847457626,Airports,Airlines,530182
1241,SYR,US,316,-0.6107594936708861,Airports,Airlines,194223
1242,TLH,DL,1235,3.7481781376518217,Airports,Airlines,794817
1243,TLH,EV,1200,12.328333333333331,Airports,Airlines,509621
1244,TLH,MQ,706,4.8229461756373935,Airports,Airlines,257130
1245,TOL,MQ,897,3.888517279821627,Airports,Airlines,257130
1246,TPA,AA,8100,7.146913580246913,Airports,Airlines,636554
1247,TPA,AS,333,7.126126126126126,Airports,Airlines,157025
1248,TPA,B6,5398,15.765468692108188,Airports,Airlines,240304
1249,TPA,DL,10318,8.349583252568328,Airports,Airlines,794817
1250,TPA,F9,1522,18.920499342969777,Airports,Airlines,82005
1251,TPA,NK,2570,16.125291828793774,Airports,Airlines,105059
1252,TPA,UA,5759,10.186143427678417,Airports,Airlines,462086
1253,TPA,US,3499,3.834238353815376,Airports,Airlines,194223
1254,TPA,WN,25578,10.320900774102745,Airports,Airlines,1138350
1255,TRI,DL,476,2.6911764705882355,Airports,Airlines,794817
1256,TRI,EV,1430,6.876923076923077,Airports,Airlines,509621
1257,TTN,F9,2771,14.199927823890292,Airports,Airlines,82005
1258,TUL,AA,2273,5.851297844258689,Airports,Airlines,636554
1259,TUL,DL,1036,4.424710424710424,Airports,Airlines,794817
1260,TUL,EV,3326,5.309681298857487,Airports,Airlines,509621
1261,TUL,MQ,1375,12.754909090909091,Airports,Airlines,257130
1262,TUL,OO,1483,8.372218476062036,Airports,Airlines,530182
1263,TUL,UA,150,10.4,Airports,Airlines,462086
1264,TUL,VX,1,113.0,Airports,Airlines,55813
1265,TUL,WN,4057,9.003697313285679,Airports,Airlines,1138350
1266,TUS,AA,2717,4.842841369157159,Airports,Airlines,636554
1267,TUS,AS,346,-4.88728323699422,Airports,Airlines,157025
1268,TUS,DL,791,3.1289506953223767,Airports,Airlines,794817
1269,TUS,EV,522,6.432950191570881,Airports,Airlines,509621
1270,TUS,OO,6321,5.863312766967252,Airports,Airlines,530182
1271,TUS,UA,53,15.924528301886792,Airports,Airlines,462086
1272,TUS,US,3,23.0,Airports,Airlines,194223
1273,TUS,WN,4169,7.357639721755817,Airports,Airlines,1138350
1274,TVC,DL,425,1.1552941176470588,Airports,Airlines,794817
1275,TVC,EV,856,7.158878504672897,Airports,Airlines,509621
1276,TVC,MQ,1040,4.95,Airports,Airlines,257130
1277,TVC,OO,339,5.008849557522124,Airports,Airlines,530182
1278,TWF,OO,805,-0.8757763975155279,Airports,Airlines,530182
1279,TXK,EV,447,3.588366890380313,Airports,Airlines,509621
1280,TXK,MQ,471,5.86624203821656,Airports,Airlines,257130
1281,TYR,EV,1639,4.957291031116535,Airports,Airlines,509621
1282,TYR,MQ,560,12.842857142857143,Airports,Airlines,257130
1283,TYS,DL,928,4.2844827586206895,Airports,Airlines,794817
1284,TYS,EV,4811,10.711702348784035,Airports,Airlines,509621
1285,TYS,F9,103,9.699029126213592,Airports,Airlines,82005
1286,TYS,MQ,839,15.418355184743742,Airports,Airlines,257130
1287,TYS,OO,73,25.78082191780822,Airports,Airlines,530182
1288,UST,F9,144,16.368055555555557,Airports,Airlines,82005
1289,VEL,OO,200,-3.74,Airports,Airlines,530182
1290,VLD,EV,925,7.317837837837838,Airports,Airlines,509621
1291,VPS,DL,1753,6.779235596120936,Airports,Airlines,794817
1292,VPS,EV,2454,10.78158109209454,Airports,Airlines,509621
1293,VPS,MQ,473,13.471458773784356,Airports,Airlines,257130
1294,VPS,OO,64,13.78125,Airports,Airlines,530182
1295,WRG,AS,649,2.953775038520801,Airports,Airlines,157025
1296,WYS,OO,208,1.375,Airports,Airlines,530182
1297,XNA,AA,18,-7.055555555555555,Airports,Airlines,636554
1298,XNA,DL,533,3.4221388367729837,Airports,Airlines,794817
1299,XNA,EV,2919,9.768413840356288,Airports,Airlines,509621
1300,XNA,MQ,4241,15.33199717047866,Airports,Airlines,257130
1301,XNA,OO,1252,8.488019169329073,Airports,Airlines,530182
1302,YAK,AS,650,-6.507692307692308,Airports,Airlines,157025
1303,YUM,OO,1854,1.232470334412082,Airports,Airlines,530182
1303,YUM,OO,1854,1.232470334412082,Airports,Airlines,530182
